date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2021-04-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,miscellaneous food,Salt,185,KG,actual,Retail,UGX,1933,0.53
2021-04-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,oil and fats,Oil (vegetable),96,L,actual,Retail,UGX,6083,1.68
2021-04-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,pulses and nuts,Beans,50,KG,actual,Retail,UGX,3333,0.92
2021-04-15,Koboko,Koboko,Lobule (refugee settlement),6408,3.39,31.03,vegetables and fruits,Leafy vegetables,765,KG,actual,Retail,UGX,881,0.24
2021-04-15,Kotido,Jie,Kotido,2344,3,34.11,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1000,0.28
2021-04-15,Kotido,Jie,Kotido,2344,3,34.11,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,920,0.25
2021-04-15,Kotido,Jie,Kotido,2344,3,34.11,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1600,0.44
2021-04-15,Kotido,Jie,Kotido,2344,3,34.11,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,900,0.25
2021-04-15,Kotido,Jie,Kotido,2344,3,34.11,oil and fats,Oil (vegetable),96,L,actual,Retail,UGX,7500,2.07
2021-04-15,Kotido,Jie,Kotido,2344,3,34.11,pulses and nuts,Beans,50,KG,actual,Retail,UGX,3500,0.97
2021-04-15,Kween,Kween,Kapchorwa,261,1.38,34.52,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1300,0.36
2021-04-15,Kween,Kween,Kapchorwa,261,1.38,34.52,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,700,0.19
2021-04-15,Kween,Kween,Kapchorwa,261,1.38,34.52,cereals and tubers,Millet,73,KG,actual,Retail,UGX,2500,0.69
2021-04-15,Kween,Kween,Kapchorwa,261,1.38,34.52,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1200,0.33
2021-04-15,Kween,Kween,Kapchorwa,261,1.38,34.52,oil and fats,Oil (vegetable),96,L,actual,Retail,UGX,8000,2.21
2021-04-15,Kween,Kween,Kapchorwa,261,1.38,34.52,pulses and nuts,Beans,50,KG,actual,Retail,UGX,3000,0.83
2021-04-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),6407,0.36,31.09,cereals and tubers,Cassava (fresh),291,KG,actual,Retail,UGX,430,0.12
2021-04-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),6407,0.36,31.09,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,619,0.17
2021-04-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),6407,0.36,31.09,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,2038,0.56
2021-04-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),6407,0.36,31.09,cereals and tubers,Millet flour,900,KG,actual,Retail,UGX,3417,0.95
2021-04-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),6407,0.36,31.09,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1688,0.47
2021-04-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),6407,0.36,31.09,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,UGX,18750,5.19
2021-04-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),6407,0.36,31.09,milk and dairy,Milk (fresh),758,L,actual,Retail,UGX,1229,0.34
2021-04-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),6407,0.36,31.09,miscellaneous food,Salt,185,KG,actual,Retail,UGX,1635,0.45
2021-04-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),6407,0.36,31.09,oil and fats,Oil (vegetable),96,L,actual,Retail,UGX,7375,2.04
2021-04-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),6407,0.36,31.09,pulses and nuts,Beans,50,KG,actual,Retail,UGX,1500,0.41
2021-04-15,Kyegegwa,Kyaka,Kyaka II (refugee settlement),6407,0.36,31.09,vegetables and fruits,Leafy vegetables,765,KG,actual,Retail,UGX,903,0.25
2021-04-15,Lamwo,Lamwo,Palabek (refugee settlement),6406,3.34,32.47,cereals and tubers,Cassava (fresh),291,KG,actual,Retail,UGX,306,0.085
2021-04-15,Lamwo,Lamwo,Palabek (refugee settlement),6406,3.34,32.47,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1200,0.33
2021-04-15,Lamwo,Lamwo,Palabek (refugee settlement),6406,3.34,32.47,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,2500,0.69
2021-04-15,Lamwo,Lamwo,Palabek (refugee settlement),6406,3.34,32.47,cereals and tubers,Millet flour,900,KG,actual,Retail,UGX,4000,1.11
2021-04-15,Lamwo,Lamwo,Palabek (refugee settlement),6406,3.34,32.47,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1000,0.28
2021-04-15,Lamwo,Lamwo,Palabek (refugee settlement),6406,3.34,32.47,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,UGX,24583,6.8
2021-04-15,Lamwo,Lamwo,Palabek (refugee settlement),6406,3.34,32.47,milk and dairy,Milk (fresh),758,L,actual,Retail,UGX,2000,0.55
2021-04-15,Lamwo,Lamwo,Palabek (refugee settlement),6406,3.34,32.47,miscellaneous food,Salt,185,KG,actual,Retail,UGX,2000,0.55
2021-04-15,Lamwo,Lamwo,Palabek (refugee settlement),6406,3.34,32.47,oil and fats,Oil (vegetable),96,L,actual,Retail,UGX,7500,2.07
2021-04-15,Lamwo,Lamwo,Palabek (refugee settlement),6406,3.34,32.47,pulses and nuts,Beans,50,KG,actual,Retail,UGX,3947,1.09
2021-04-15,Lamwo,Lamwo,Palabek (refugee settlement),6406,3.34,32.47,vegetables and fruits,Leafy vegetables,765,KG,actual,Retail,UGX,1528,0.42
2021-04-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize,51,KG,actual,Wholesale,UGX,489.07,0.14
2021-04-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,500,0.14
2021-04-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1500,0.41
2021-04-15,Lira,Lira Municipality,Lira,263,2.23,32.91,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,800,0.22
2021-04-15,Lira,Lira Municipality,Lira,263,2.23,32.91,oil and fats,Oil (vegetable),96,L,actual,Retail,UGX,6600,1.83
2021-04-15,Lira,Lira Municipality,Lira,263,2.23,32.91,pulses and nuts,Beans,50,KG,actual,Retail,UGX,3500,0.97
2021-04-15,Lira,Lira Municipality,Lira,263,2.23,32.91,pulses and nuts,Beans,50,KG,actual,Wholesale,UGX,2377.46,0.66
2021-04-15,Masindi,Buruli M,Masindi,2693,1.69,31.71,cereals and tubers,Maize,51,KG,actual,Wholesale,UGX,509.69,0.14
2021-04-15,Mbale,Mbale Municipality,Mbale,2348,1.07,34.18,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1200,0.33
2021-04-15,Mbale,Mbale Municipality,Mbale,2348,1.07,34.18,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,600,0.17
2021-04-15,Mbale,Mbale Municipality,Mbale,2348,1.07,34.18,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1500,0.41
2021-04-15,Mbale,Mbale Municipality,Mbale,2348,1.07,34.18,cereals and tubers,Millet,73,KG,actual,Retail,UGX,2300,0.64
2021-04-15,Mbale,Mbale Municipality,Mbale,2348,1.07,34.18,oil and fats,Oil (vegetable),96,L,actual,Retail,UGX,6500,1.8
2021-04-15,Mbale,Mbale Municipality,Mbale,2348,1.07,34.18,pulses and nuts,Beans,50,KG,actual,Retail,UGX,3500,0.97
2021-04-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1000,0.28
2021-04-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,400,0.11
2021-04-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1600,0.44
2021-04-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Millet,73,KG,actual,Retail,UGX,2000,0.55
2021-04-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1700,0.47
2021-04-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,oil and fats,Oil (vegetable),96,L,actual,Retail,UGX,6500,1.8
2021-04-15,Mbarara,Mbarara Municipality,Mbarara,264,-0.61,30.65,pulses and nuts,Beans,50,KG,actual,Retail,UGX,3000,0.83
2021-04-15,Moyo,Obongi,Palorinya (refugee settlement),6405,3.47,31.63,cereals and tubers,Cassava (fresh),291,KG,actual,Retail,UGX,397,0.11
2021-04-15,Moyo,Obongi,Palorinya (refugee settlement),6405,3.47,31.63,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,900,0.25
2021-04-15,Moyo,Obongi,Palorinya (refugee settlement),6405,3.47,31.63,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1375,0.38
2021-04-15,Moyo,Obongi,Palorinya (refugee settlement),6405,3.47,31.63,cereals and tubers,Millet flour,900,KG,actual,Retail,UGX,4400,1.22
2021-04-15,Moyo,Obongi,Palorinya (refugee settlement),6405,3.47,31.63,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1000,0.28
2021-04-15,Moyo,Obongi,Palorinya (refugee settlement),6405,3.47,31.63,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,UGX,11160,3.09
2021-04-15,Moyo,Obongi,Palorinya (refugee settlement),6405,3.47,31.63,milk and dairy,Milk (fresh),758,L,actual,Retail,UGX,1667,0.46
2021-04-15,Moyo,Obongi,Palorinya (refugee settlement),6405,3.47,31.63,miscellaneous food,Salt,185,KG,actual,Retail,UGX,2000,0.55
2021-04-15,Moyo,Obongi,Palorinya (refugee settlement),6405,3.47,31.63,oil and fats,Oil (vegetable),96,L,actual,Retail,UGX,6975,1.93
2021-04-15,Moyo,Obongi,Palorinya (refugee settlement),6405,3.47,31.63,pulses and nuts,Beans,50,KG,actual,Retail,UGX,2563,0.71
2021-04-15,Moyo,Obongi,Palorinya (refugee settlement),6405,3.47,31.63,vegetables and fruits,Leafy vegetables,765,KG,actual,Retail,UGX,2051,0.57
2021-04-15,Nakapiripirit,Kadani,Namalu,2347,1.79,34.6,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1800,0.5
2021-04-15,Nakapiripirit,Kadani,Namalu,2347,1.79,34.6,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1800,0.5
2021-04-15,Nakapiripirit,Kadani,Namalu,2347,1.79,34.6,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,900,0.25
2021-04-15,Nakapiripirit,Kadani,Namalu,2347,1.79,34.6,pulses and nuts,Beans,50,KG,actual,Retail,UGX,2500,0.69
2021-04-15,Soroti,Soroti Municipality,Soroti,2349,1.71,33.62,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1000,0.28
2021-04-15,Soroti,Soroti Municipality,Soroti,2349,1.71,33.62,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1800,0.5
2021-04-15,Soroti,Soroti Municipality,Soroti,2349,1.71,33.62,cereals and tubers,Millet,73,KG,actual,Retail,UGX,2000,0.55
2021-04-15,Soroti,Soroti Municipality,Soroti,2349,1.71,33.62,oil and fats,Oil (vegetable),96,L,actual,Retail,UGX,7000,1.94
2021-04-15,Soroti,Soroti Municipality,Soroti,2349,1.71,33.62,pulses and nuts,Beans,50,KG,actual,Retail,UGX,2500,0.69
2021-04-15,Yumbe,Aringa,Bidibidi (refugee settlement),6404,3.36,31.35,cereals and tubers,Cassava (fresh),291,KG,actual,Retail,UGX,516,0.14
2021-04-15,Yumbe,Aringa,Bidibidi (refugee settlement),6404,3.36,31.35,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1978,0.55
2021-04-15,Yumbe,Aringa,Bidibidi (refugee settlement),6404,3.36,31.35,cereals and tubers,Millet flour,900,KG,actual,Retail,UGX,4278,1.18
2021-04-15,Yumbe,Aringa,Bidibidi (refugee settlement),6404,3.36,31.35,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1083,0.3
2021-04-15,Yumbe,Aringa,Bidibidi (refugee settlement),6404,3.36,31.35,"meat, fish and eggs",Fish (dry),171,KG,actual,Retail,UGX,14412,3.99
2021-04-15,Yumbe,Aringa,Bidibidi (refugee settlement),6404,3.36,31.35,milk and dairy,Milk (fresh),758,L,actual,Retail,UGX,1250,0.35
2021-04-15,Yumbe,Aringa,Bidibidi (refugee settlement),6404,3.36,31.35,miscellaneous food,Salt,185,KG,actual,Retail,UGX,2000,0.55
2021-04-15,Yumbe,Aringa,Bidibidi (refugee settlement),6404,3.36,31.35,oil and fats,Oil (vegetable),96,L,actual,Retail,UGX,5958,1.65
2021-04-15,Yumbe,Aringa,Bidibidi (refugee settlement),6404,3.36,31.35,pulses and nuts,Beans,50,KG,actual,Retail,UGX,3275,0.91
2021-04-15,Yumbe,Aringa,Bidibidi (refugee settlement),6404,3.36,31.35,vegetables and fruits,Leafy vegetables,765,KG,actual,Retail,UGX,3172,0.88
2021-05-15,Abim,Labwor,Makaratin,2343,2.71,33.64,cereals and tubers,Cassava flour,74,KG,actual,Retail,UGX,1658,0.47
2021-05-15,Abim,Labwor,Makaratin,2343,2.71,33.64,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1231,0.35
2021-05-15,Abim,Labwor,Makaratin,2343,2.71,33.64,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1975,0.56
2021-05-15,Abim,Labwor,Makaratin,2343,2.71,33.64,cereals and tubers,Millet,73,KG,actual,Retail,UGX,1689,0.48
2021-05-15,Abim,Labwor,Makaratin,2343,2.71,33.64,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,709,0.2
2021-05-15,Abim,Labwor,Makaratin,2343,2.71,33.64,oil and fats,Oil (vegetable),96,L,actual,Retail,UGX,7370,2.09
2021-05-15,Abim,Labwor,Makaratin,2343,2.71,33.64,pulses and nuts,Beans,50,KG,actual,Retail,UGX,3390,0.96
2021-05-15,Adjumani,Adjumani,Adjumani (refugee settlement),6416,3.34,31.78,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,944,0.27
2021-05-15,Adjumani,Adjumani,Adjumani (refugee settlement),6416,3.34,31.78,cereals and tubers,Maize flour,76,KG,actual,Retail,UGX,1736,0.49
2021-05-15,Adjumani,Adjumani,Adjumani (refugee settlement),6416,3.34,31.78,cereals and tubers,Millet flour,900,KG,actual,Retail,UGX,4000,1.13
2021-05-15,Adjumani,Adjumani,Adjumani (refugee settlement),6416,3.34,31.78,cereals and tubers,Sorghum,65,KG,actual,Retail,UGX,1120,0.32
2021-05-15,Adjumani,Adjumani,Adjumani (refugee settlement),6416,3.34,31.78,miscellaneous food,Salt,185,KG,actual,Retail,UGX,2000,0.57
2021-05-15,Adjumani,Adjumani,Adjumani (refugee settlement),6416,3.34,31.78,oil and fats,Oil (vegetable),96,L,actual,Retail,UGX,7400,2.1
2021-05-15,Adjumani,Adjumani,Adjumani (refugee settlement),6416,3.34,31.78,pulses and nuts,Beans,50,KG,actual,Retail,UGX,3120,0.88
2021-05-15,Arua,Terego,Imvepi (refugee settlement),6415,3.23,31.28,cereals and tubers,Maize (white),67,KG,actual,Retail,UGX,1000,0.28
2021-05-15,Arua,Terego,Imvepi (refugee settlement),6415,3.23,31.28,cereals and tubers,Millet flour,900,KG,actual,Retail,UGX,3500,0.99
2021-05-15,Arua,Terego,Imvepi (refugee settlement),6415,3.23,31.28,miscellaneous food,Salt,185,KG,actual,Retail,UGX,2000,0.57
